,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Income,year_sold,house_age_at_sale
18498,119,682000.0,5,2.25,2120,4000,1.5,0,4,2,8,1720,400.0,1910,0.0,98109,47.644,-122.353,1960,4000,171487.0,2014,104.0
18499,87,464950.0,3,1.5,1200,890,2.0,0,4,0,9,1030,170.0,2008,0.0,98109,47.6384,-122.342,1230,2120,171487.0,2014,6.0
18500,313,707500.0,3,1.0,1500,2555,2.0,0,0,0,8,1500,0.0,1910,0.0,98109,47.627,-122.353,1820,2555,171487.0,2015,105.0
18501,244,550000.0,3,2.0,1810,2159,1.0,0,4,0,8,1010,800.0,1922,0.0,98109,47.6273,-122.345,1810,2159,171487.0,2015,93.0
18502,271,1180000.0,5,2.75,2560,5618,1.5,0,0,0,9,2220,340.0,1923,0.0,98109,47.6416,-122.355,2740,4000,171487.0,2015,92.0
18503,56,700000.0,3,2.5,1660,1545,2.0,0,0,0,10,1400,260.0,2002,0.0,98109,47.6268,-122.353,1820,2570,171487.0,2014,12.0
18504,230,430000.0,1,1.0,630,1362,1.0,0,4,0,8,630,0.0,1943,0.0,98109,47.6342,-122.342,1090,1376,171487.0,2014,71.0
18505,20,494400.0,2,1.75,1560,1750,1.0,0,4,2,7,780,780.0,1904,0.0,98109,47.6347,-122.355,1850,3600,171487.0,2014,110.0
18506,243,563000.0,6,1.0,1730,2760,1.5,0,4,0,8,1250,480.0,1918,0.0,98109,47.6342,-122.353,1630,3200,171487.0,2015,97.0
18507,165,1440000.0,4,1.75,2410,6000,1.5,0,4,0,9,2410,0.0,1911,0.0,98109,47.6369,-122.355,1280,4000,171487.0,2014,103.0
18508,172,736000.0,3,2.5,1980,2975,3.0,0,0,0,9,1980,0.0,1993,0.0,98109,47.6294,-122.344,1980,3144,171487.0,2014,21.0
18509,166,216650.0,3,3.5,1540,1427,2.0,0,4,0,8,1360,180.0,2007,0.0,98109,47.542,-122.322,1220,4000,171487.0,2014,7.0
18510,320,716000.0,3,1.5,1140,4800,1.5,0,4,0,8,1140,0.0,1915,0.0,98109,47.6368,-122.354,1260,4800,171487.0,2015,100.0
18511,17,762000.0,5,2.0,3370,5000,1.5,0,4,2,8,2140,1230.0,1907,0.0,98109,47.6373,-122.35,1920,3200,171487.0,2014,107.0
18512,123,710000.0,3,2.0,1880,3000,1.0,0,4,2,9,1040,840.0,1931,0.0,98109,47.6418,-122.351,1790,3000,171487.0,2014,83.0
18513,61,895000.0,4,2.25,1950,5950,1.0,0,4,0,9,1330,620.0,1947,0.0,98109,47.639,-122.347,2600,5593,171487.0,2014,67.0
18514,21,648475.0,4,2.75,2250,5700,1.0,0,4,0,9,1200,1050.0,1951,0.0,98109,47.6406,-122.344,1720,3850,171487.0,2014,63.0
18515,132,680000.0,2,2.0,1450,989,3.0,0,4,0,10,1450,0,2014,0.0,98109,47.6354,-122.346,1490,1240,171487.0,2014,0.0
18516,358,626700.0,3,1.5,1410,3600,1.0,0,4,0,8,1410,0.0,1906,0.0,98109,47.6402,-122.357,1370,3600,171487.0,2015,109.0
18517,222,755000.0,3,2.5,2000,1950,3.0,0,4,0,9,2000,0.0,2005,0.0,98109,47.6476,-122.356,1560,1340,171487.0,2014,9.0
18518,180,740000.0,3,2.5,2200,3000,2.0,0,4,0,10,1530,670.0,2002,0.0,98109,47.6451,-122.35,2200,3300,171487.0,2014,12.0
18519,108,990000.0,4,2.5,2430,6325,2.0,0,4,2,9,2020,410.0,1919,0.0,98109,47.6413,-122.354,2340,4375,171487.0,2014,95.0
18520,318,700000.0,4,1.75,2360,6000,1.0,0,4,0,8,1280,1080.0,1955,0.0,98109,47.6465,-122.357,1700,3460,171487.0,2015,60.0
18521,34,546000.0,2,1.0,970,3400,1.0,0,4,0,8,970,0.0,1924,0.0,98109,47.6444,-122.357,1180,3600,171487.0,2014,90.0
18522,5,3200000.0,7,4.5,6210,8856,2.5,0,0,4,1,4760,1450.0,1910,0.0,98109,47.6307,-122.354,2940,5400,171487.0,2014,104.0
18523,21,595000.0,2,1.5,1030,4500,1.0,0,4,0,8,830,200.0,1924,0.0,98109,47.6455,-122.352,1250,4000,171487.0,2014,90.0
18524,244,1780000.0,4,3.25,3730,7071,3.0,0,0,0,1,3730,0.0,1985,0.0,98109,47.6292,-122.355,3730,7680,171487.0,2015,30.0
18525,112,625000.0,2,1.0,1100,4160,1.0,0,4,0,8,1100,0.0,1919,0.0,98109,47.6352,-122.352,1900,4000,171487.0,2014,95.0
18526,251,658000.0,3,1.5,1660,3190,1.5,0,4,0,8,1660,0.0,1919,0.0,98109,47.6368,-122.351,2200,3240,171487.0,2015,96.0
18527,131,620000.0,3,2.25,1780,1429,3.0,0,4,0,9,1570,210.0,2007,0.0,98109,47.6413,-122.346,1470,1799,171487.0,2014,7.0
18528,95,1450000.0,4,3.25,3100,3900,2.0,0,0,4,10,2090,0,1923,0.0,98109,47.6385,-122.348,2110,3900,171487.0,2014,91.0
18529,138,2900000.0,4,3.25,4580,4838,2.0,0,3,2,1,3080,1500.0,1991,0.0,98109,47.6305,-122.354,3540,6483,171487.0,2014,23.0
18530,46,1010000.0,3,3.25,2420,1923,2.0,0,0,0,0,1840,580.0,2006,0.0,98109,47.637,-122.341,1840,2890,171487.0,2014,8.0
18531,82,625000.0,4,2.0,1410,4480,1.5,0,4,0,9,1410,0.0,1927,0.0,98109,47.6385,-122.344,1240,3400,171487.0,2014,87.0
18532,229,570000.0,2,1.0,1100,4000,1.0,0,4,0,8,1100,0.0,1906,0.0,98109,47.6388,-122.35,1590,4000,171487.0,2014,108.0
18533,325,1070000.0,3,2.5,2130,3545,3.0,0,4,4,10,2130,0.0,1990,0.0,98109,47.6389,-122.349,1970,3464,171487.0,2015,25.0
18534,175,465000.0,1,1.0,1020,3200,1.0,0,4,0,8,1020,0.0,1927,0.0,98109,47.6361,-122.343,1670,3480,171487.0,2014,87.0
18535,143,925000.0,3,1.0,1630,3200,1.5,0,4,2,9,1630,0.0,1912,0.0,98109,47.6351,-122.352,1710,3600,171487.0,2014,102.0
18536,18,792000.0,3,1.5,1570,1050,2.0,0,4,0,9,1570,0.0,1915,0.0,98109,47.6358,-122.356,2070,3600,171487.0,2014,99.0
18537,139,885000.0,3,2.0,2590,3750,1.5,0,4,4,8,1790,800.0,1904,0.0,98109,47.635,-122.353,2440,4000,171487.0,2014,110.0
18538,152,655000.0,3,1.0,1370,5250,1.0,0,4,0,8,1070,300.0,1939,0.0,98109,47.6421,-122.348,2410,4200,171487.0,2014,75.0
18539,337,660000.0,3,2.0,1140,6000,1.0,0,4,0,8,1140,0.0,1909,0.0,98109,47.637,-122.355,1260,4000,171487.0,2015,106.0
18540,54,1360000.0,3,1.5,2680,4775,2.0,0,0,4,9,1880,800.0,1913,0.0,98109,47.6333,-122.347,2280,5947,171487.0,2014,101.0
18541,95,650000.0,3,1.75,1840,2310,1.0,0,0,2,9,1140,700.0,1914,0.0,98109,47.6462,-122.351,1670,4000,171487.0,2014,100.0
18542,55,1150000.0,3,2.5,2490,4000,2.0,0,4,4,9,1670,820.0,1918,0.0,98109,47.6403,-122.35,2310,4000,171487.0,2014,96.0
18543,132,825000.0,2,2.0,1830,3600,1.0,0,4,2,8,1230,600.0,1926,0.0,98109,47.6359,-122.351,2020,3600,171487.0,2014,88.0
18544,77,485000.0,4,1.0,1150,2560,1.5,0,4,0,8,1150,0.0,1909,0.0,98109,47.6368,-122.355,1890,3000,171487.0,2014,105.0
18545,166,216650.0,3,3.5,1480,1077,2.0,0,4,0,8,1300,180.0,2007,0.0,98109,47.5421,-122.322,1140,2003,171487.0,2014,7.0
18546,354,1550000.0,4,2.25,2640,3000,2.0,0,4,0,8,2080,560.0,1908,0.0,98109,47.6313,-122.344,1910,3000,171487.0,2015,107.0
18547,146,1280000.0,4,3.0,3260,4500,2.0,0,4,0,10,2300,960.0,1930,2014.0,98109,47.6314,-122.353,2410,4995,171487.0,2014,84.0
18548,339,740000.0,4,2.75,2890,4000,1.5,0,4,2,10,2190,700.0,1931,0.0,98109,47.6419,-122.351,2280,4000,171487.0,2015,84.0
18549,203,410500.0,2,1.0,1110,3943,1.0,0,4,4,7,740,370.0,1916,0.0,98109,47.6436,-122.352,1590,4311,171487.0,2014,98.0
18550,335,885000.0,4,3.75,2400,3520,1.0,0,4,0,8,1370,1030.0,1924,0.0,98109,47.6295,-122.346,2230,1419,171487.0,2015,91.0
18551,45,524000.0,2,1.0,1120,2000,1.5,0,4,0,8,1120,0.0,1910,0.0,98109,47.6454,-122.354,1500,4000,171487.0,2014,104.0
18552,285,550000.0,3,1.0,1110,6000,1.0,0,4,0,8,1110,0.0,1904,0.0,98109,47.6461,-122.357,1460,6000,171487.0,2015,111.0
18553,187,1850000.0,4,3.25,3480,6000,3.0,0,4,0,9,3480,0.0,2014,0.0,98109,47.6353,-122.353,2200,4080,171487.0,2014,0.0
18554,240,931000.0,3,2.5,2460,6600,1.5,0,4,2,9,1560,900.0,1929,0.0,98109,47.6364,-122.351,2090,3400,171487.0,2014,85.0
18555,180,1170000.0,5,2.5,2810,6000,2.5,0,4,0,10,2810,0.0,1907,0.0,98109,47.6367,-122.35,2240,4800,171487.0,2014,107.0
18556,61,860000.0,4,1.75,1880,3720,1.5,0,4,2,8,1880,0.0,1924,0.0,98109,47.6431,-122.356,2090,4095,171487.0,2014,90.0
18557,60,1640000.0,3,3.25,3140,5445,2.0,0,3,2,0,2240,900.0,1913,0.0,98109,47.6406,-122.347,2950,5250,171487.0,2014,101.0
18558,45,1710000.0,3,3.25,2940,5432,3.0,0,3,2,0,2440,500.0,1978,0.0,98109,47.6299,-122.354,4400,5500,171487.0,2014,36.0
18559,272,848000.0,3,2.75,2170,2738,1.5,0,4,2,10,1550,620.0,1930,0.0,98109,47.6389,-122.349,1170,1062,171487.0,2015,85.0
18560,11,1110000.0,4,1.5,2740,4000,2.0,0,4,4,10,1930,0,1905,0.0,98109,47.6343,-122.352,1680,4000,171487.0,2014,109.0
18561,116,872500.0,3,2.5,2040,6000,1.0,0,4,0,9,1840,200.0,1951,0.0,98109,47.6334,-122.35,1820,4920,171487.0,2014,63.0
18562,227,930000.0,2,1.5,1800,4500,1.0,0,0,0,8,1000,800.0,1942,0.0,98109,47.6305,-122.347,2270,3840,171487.0,2014,72.0
18563,201,710000.0,4,1.75,2000,6000,1.0,0,3,4,8,1000,1000.0,1956,0.0,98109,47.6428,-122.348,2610,4377,171487.0,2014,58.0
18564,303,915000.0,3,2.25,2390,2750,2.0,0,4,4,9,1580,810.0,1925,0.0,98109,47.6339,-122.354,2200,5160,171487.0,2015,90.0
18565,332,935000.0,3,2.0,1720,2000,1.5,0,4,0,9,1060,660.0,1910,2000.0,98109,47.6384,-122.35,1590,4000,171487.0,2015,105.0
18566,19,1220000.0,4,2.5,3240,3600,2.0,0,4,0,10,2060,1180.0,2008,0.0,98109,47.6405,-122.356,1820,3600,171487.0,2014,6.0
18567,52,1220000.0,4,3.75,3520,3944,1.5,0,4,4,9,2200,1320.0,1913,0.0,98109,47.6424,-122.348,2310,4725,171487.0,2014,101.0
18568,69,797000.0,3,2.5,1370,1911,2.0,0,4,0,10,1370,0.0,1907,2011.0,98109,47.6375,-122.354,1630,2090,171487.0,2014,107.0
18569,120,642000.0,3,1.0,1040,4480,1.0,0,4,0,8,870,170.0,1924,0.0,98109,47.6461,-122.356,1730,4200,171487.0,2014,90.0
18570,6,1310000.0,5,3.25,2800,3200,1.5,0,4,4,0,1910,890.0,1932,2002.0,98109,47.6421,-122.35,2450,3500,171487.0,2014,82.0
18571,244,988000.0,3,1.75,2190,3800,1.5,0,0,2,9,2190,0.0,1923,0.0,98109,47.643,-122.355,2190,3880,171487.0,2015,92.0
18572,59,427500.0,2,2.0,1090,934,3.0,0,4,0,9,1090,0.0,2008,0.0,98109,47.6341,-122.342,1090,1376,171487.0,2014,6.0
18573,240,826000.0,3,1.5,1890,5000,1.5,0,4,0,10,1890,0.0,1929,0.0,98109,47.6312,-122.353,2560,5000,171487.0,2014,85.0
18574,27,1430000.0,4,4.25,4960,6000,2.5,0,4,0,1,3680,1280.0,1909,2003.0,98109,47.6437,-122.356,2160,4080,171487.0,2014,105.0
18575,42,1700000.0,2,2.25,3170,3000,2.0,0,0,4,0,1990,1180.0,1900,0.0,98109,47.6291,-122.351,2980,5061,171487.0,2014,114.0
18576,201,770000.0,3,1.0,2230,3200,2.0,0,0,0,9,1630,600.0,1918,0.0,98109,47.6334,-122.356,2280,5400,171487.0,2014,96.0
18577,103,539950.0,3,2.0,1560,3200,1.5,0,4,0,8,1560,0.0,1910,2007.0,98109,47.6398,-122.356,1240,3600,171487.0,2014,104.0
18578,214,474000.0,2,1.0,1090,3160,1.0,0,4,0,8,840,250.0,1926,0.0,98109,47.6385,-122.344,1070,3160,171487.0,2014,88.0
18579,102,822500.0,2,1.0,1450,7098,1.0,0,1,0,8,1450,0.0,1924,0.0,98109,47.63,-122.349,2390,6098,171487.0,2014,90.0
18580,352,705000.0,3,2.75,2260,4000,2.0,0,4,2,9,1540,720.0,1956,0.0,98109,47.6435,-122.353,2120,4000,171487.0,2015,59.0
18581,167,780000.0,5,2.5,1660,4000,1.5,0,4,4,9,1660,0.0,1929,0.0,98109,47.6452,-122.352,1210,4000,171487.0,2014,85.0
18582,331,1000000.0,3,1.75,2610,6360,2.0,0,0,0,9,2130,480.0,1924,0.0,98109,47.6287,-122.351,3010,6000,171487.0,2015,91.0
18583,53,631500.0,2,1.0,1130,2640,1.0,0,4,2,9,1130,0.0,1927,0.0,98109,47.6438,-122.357,1680,3200,171487.0,2014,87.0
18584,17,1190000.0,4,3.0,2240,6000,1.5,0,4,2,9,1270,970.0,1914,0.0,98109,47.6369,-122.35,2240,4250,171487.0,2014,100.0
18585,61,736000.0,2,1.0,1500,4000,1.0,0,4,0,9,1100,400.0,1933,0.0,98109,47.6409,-122.353,1980,4000,171487.0,2014,81.0
18586,88,707000.0,3,1.5,1980,4000,2.0,0,4,0,9,1980,0.0,1919,0.0,98109,47.6364,-122.351,1980,3600,171487.0,2014,95.0
18587,185,495000.0,3,3.5,1650,1577,2.0,0,4,0,8,1100,550.0,2012,0.0,98109,47.6302,-122.344,1580,1280,171487.0,2014,2.0
18588,152,478000.0,2,2.0,1200,1867,1.0,0,4,0,8,600,600.0,1924,1998.0,98109,47.627,-122.345,1790,2221,171487.0,2014,90.0
18589,66,1450000.0,4,3.25,3770,4103,2.0,0,4,4,10,2710,1060.0,1925,0.0,98109,47.64100000000001,-122.349,2560,4160,171487.0,2014,89.0
18590,262,850000.0,2,2.5,1611,2210,2.0,0,0,0,0,1611,0.0,2005,0.0,98109,47.6291,-122.347,2070,2182,171487.0,2015,10.0
18591,226,675000.0,3,2.5,1300,1590,2.0,0,4,0,9,1100,200.0,2014,0.0,98109,47.6384,-122.343,1070,1223,171487.0,2014,0.0
18592,250,675000.0,3,3.25,1510,2064,2.0,0,4,0,9,1220,290.0,2008,0.0,98109,47.6398,-122.345,1670,2594,171487.0,2015,7.0
18593,142,700000.0,2,2.0,1490,713,3.0,0,4,0,10,1490,0.0,2014,0.0,98109,47.6356,-122.346,1490,1110,171487.0,2014,0.0
18594,137,1110000.0,4,3.0,2770,2650,2.0,0,4,0,10,2180,590.0,2014,0.0,98109,47.6435,-122.354,1820,2960,171487.0,2014,0.0
18595,288,1330000.0,3,3.0,3180,2758,2.0,0,0,0,1,2240,940.0,2008,0.0,98109,47.6377,-122.342,2420,2758,171487.0,2015,7.0
18596,324,600000.0,3,3.25,1690,1473,2.0,0,4,0,9,1380,310.0,2008,0.0,98109,47.6397,-122.345,1670,2594,171487.0,2015,7.0
18597,347,1550000.0,3,3.25,3530,4920,2.0,0,4,0,10,2660,870.0,2015,0.0,98109,47.64100000000001,-122.357,1900,4200,171487.0,2015,0.0
18598,316,605000.0,3,2.5,1500,1119,3.0,0,0,0,8,1110,0,2008,0.0,98109,47.6327,-122.346,1500,1057,171487.0,2015,7.0
18599,82,550000.0,3,2.0,1420,1369,2.5,0,4,0,10,1340,80.0,2007,0.0,98109,47.6472,-122.357,1540,2168,171487.0,2014,7.0
18600,347,710200.0,4,3.0,1670,2642,2.0,0,4,0,9,1350,320.0,2008,0.0,98109,47.6397,-122.345,1670,2594,171487.0,2015,7.0
18601,195,247000.0,3,2.0,1270,7198,1.5,0,4,0,8,1270,0.0,1916,2013.0,98022,47.2086,-121.996,1160,7198,99686.0,2014,98.0
18602,199,269950.0,3,1.5,1950,7560,1.0,0,0,2,8,1320,630.0,1975,0.0,98022,47.1976,-121.999,1950,8941,99686.0,2014,39.0
18603,88,295000.0,3,2.0,1810,10530,1.0,0,0,0,9,1810,0.0,1991,0.0,98022,47.1913,-122.012,1910,10450,99686.0,2014,23.0
18604,115,360000.0,4,1.75,3730,16980,1.0,0,4,2,8,2150,1580.0,1974,0.0,98022,47.1775,-122.022,1880,16963,99686.0,2014,40.0
18605,172,265000.0,3,1.75,1820,32666,1.0,0,4,2,8,1820,0.0,1966,0.0,98022,47.1803,-121.974,2050,43560,99686.0,2014,48.0
18606,21,218000.0,3,1.0,960,9633,1.0,0,4,4,7,960,0.0,1982,0.0,98022,47.1951,-122.001,1080,8610,99686.0,2014,32.0
18607,60,530000.0,3,2.5,3660,39478,2.0,0,0,2,10,3260,400.0,1989,0.0,98022,47.2413,-121.972,2700,38312,99686.0,2014,25.0
18608,80,246500.0,3,2.0,1430,8919,1.0,0,4,0,8,1430,0.0,1992,0.0,98022,47.2118,-121.983,1580,8919,99686.0,2014,22.0
18609,250,330000.0,3,2.25,2300,35287,2.0,0,4,0,9,2300,0.0,1977,0.0,98022,47.2477,-121.937,1760,47916,99686.0,2015,38.0
18610,213,210000.0,4,2.0,1520,6174,1.5,0,4,4,7,1520,0.0,1920,0.0,98022,47.2105,-121.989,1390,5407,99686.0,2014,94.0
18611,152,283000.0,4,2.75,2130,8560,1.0,0,4,0,8,1560,570.0,1992,0.0,98022,47.1949,-122.01,2130,8560,99686.0,2014,22.0
18612,270,225000.0,3,1.0,1020,8437,1.0,0,4,4,7,1020,0.0,1987,0.0,98022,47.2093,-122.0,1420,8500,99686.0,2015,28.0
18613,234,330000.0,4,2.25,2380,122038,2.0,0,4,2,9,2380,0.0,1984,0.0,98022,47.2624,-122.015,2030,48000,99686.0,2014,30.0
18614,20,275000.0,1,0.75,1170,14149,1.0,0,4,4,8,880,290.0,1962,0.0,98022,47.2653,-121.91,1130,24513,99686.0,2014,52.0
18615,60,165050.0,3,1.0,1200,8514,1.0,0,4,0,8,1200,0.0,1959,0.0,98022,47.2043,-122.008,1210,8985,99686.0,2014,55.0
18616,320,700000.0,4,1.0,1300,1651359,1.0,0,3,2,7,1300,0.0,1920,0.0,98022,47.2313,-122.023,2560,425581,99686.0,2015,95.0
18617,186,397000.0,3,2.0,1710,134489,1.0,0,0,4,8,1710,0.0,1952,0.0,98022,47.2207,-121.984,1700,63823,99686.0,2014,62.0
18618,317,152900.0,1,1.0,900,4368,1.0,0,4,4,7,900,0.0,1915,1950.0,98022,47.2107,-121.99,1290,5000,99686.0,2015,100.0
18619,326,219950.0,3,1.0,1200,7727,1.0,0,4,2,8,1200,0,1959,0.0,98022,47.2021,-121.999,1300,7718,99686.0,2015,56.0
18620,41,342500.0,3,2.0,2080,11375,1.0,0,4,0,9,2080,0.0,2002,0.0,98022,47.214,-121.993,1080,12899,99686.0,2014,12.0
18621,194,220000.0,3,1.0,1660,21514,1.0,0,4,2,8,1660,0.0,1973,0.0,98022,47.2159,-121.964,1660,21600,99686.0,2014,41.0
18622,194,245000.0,4,2.0,1870,8750,1.0,0,0,0,8,1870,0.0,1977,0.0,98022,47.1985,-122.001,1770,8207,99686.0,2014,37.0
18623,290,235000.0,3,1.5,1300,7600,1.0,0,4,2,8,1300,0.0,1963,0.0,98022,47.2083,-122.005,1570,7600,99686.0,2015,52.0
18624,207,283000.0,3,2.0,1820,15068,2.0,0,0,0,8,1520,300.0,1920,0.0,98022,47.2103,-121.999,1490,9589,99686.0,2014,94.0
18625,178,487000.0,6,3.25,4750,248600,2.0,0,4,2,9,4750,0.0,1947,0.0,98022,47.1879,-121.973,2230,311610,99686.0,2014,67.0
18626,186,340000.0,4,1.75,2140,11651,2.5,0,4,0,9,2140,0,1930,2001.0,98022,47.19600000000001,-122.006,2030,10978,99686.0,2014,84.0
18627,275,353000.0,3,2.5,2510,9240,2.0,0,4,2,9,2510,0.0,2001,0.0,98022,47.1896,-122.013,2690,9240,99686.0,2015,14.0
18628,108,205500.0,2,1.0,900,6400,1.0,0,4,4,7,900,0.0,1938,0.0,98022,47.2113,-121.992,1320,6400,99686.0,2014,76.0
18629,52,230000.0,3,1.0,1530,389126,1.5,0,4,2,8,1530,0.0,1919,0.0,98022,47.1776,-122.011,1768,42148,99686.0,2014,95.0
18630,27,302000.0,2,1.0,900,423838,1.0,0,0,4,7,900,0.0,1925,0.0,98022,47.228,-122.088,1810,94960,99686.0,2014,89.0
18631,102,474000.0,2,1.0,1050,403365,1.0,0,3,4,7,1050,0.0,1905,0.0,98022,47.2221,-122.059,1760,108900,99686.0,2014,109.0
18632,290,262000.0,1,0.75,520,12981,1.0,0,4,4,4,520,0.0,1920,0.0,98022,47.2082,-121.995,1340,12233,99686.0,2015,95.0
18633,53,380000.0,3,2.25,1860,15559,2.0,0,4,2,8,1860,0.0,1963,0.0,98022,47.1559,-121.646,1110,11586,99686.0,2014,51.0
18634,276,340000.0,3,1.0,3180,27586,1.0,0,4,0,9,1400,1780.0,1969,0.0,98022,47.1986,-121.967,2180,27586,99686.0,2015,46.0
18635,262,122000.0,2,1.0,860,6000,1.0,0,4,0,7,860,0.0,1945,0.0,98022,47.2109,-121.985,1300,6000,99686.0,2015,70.0
18636,140,195000.0,3,1.0,1510,4350,1.5,0,4,4,7,1510,0.0,1913,0.0,98022,47.2052,-121.987,1210,5500,99686.0,2014,101.0
18637,291,251000.0,3,2.0,1200,10212,1.5,0,4,4,7,1200,0.0,1949,0.0,98022,47.206,-121.998,1280,10212,99686.0,2015,66.0
18638,318,367000.0,3,2.5,2260,93218,1.0,0,0,2,7,2260,0.0,1998,0.0,98022,47.2582,-121.935,2180,111078,99686.0,2015,17.0
18639,256,535000.0,4,2.5,2880,23994,2.0,0,3,0,10,2880,0.0,2002,0.0,98022,47.2124,-122.005,2470,17009,99686.0,2015,13.0
18640,189,267000.0,3,2.0,1390,6005,2.0,0,4,0,9,1390,0.0,2005,0.0,98022,47.2117,-121.99,1264,5550,99686.0,2014,9.0
18641,362,245000.0,3,1.75,1670,11452,1.0,0,0,0,9,1670,0.0,1992,0.0,98022,47.1913,-122.015,1820,11152,99686.0,2015,23.0
18642,112,252000.0,3,2.25,1570,8410,1.0,0,4,0,8,1180,390.0,1991,0.0,98022,47.1942,-121.99,1540,8410,99686.0,2014,23.0
18643,251,271900.0,3,2.0,1450,8771,2.0,0,4,2,8,1450,0.0,1991,0.0,98022,47.1947,-121.989,1450,8653,99686.0,2015,24.0
18644,351,585000.0,3,2.0,3190,207346,2.0,0,4,0,10,3190,0.0,1994,0.0,98022,47.2737,-122.015,2930,206474,99686.0,2015,21.0
18645,318,219000.0,3,1.0,1250,8276,1.5,0,4,4,7,1250,0.0,1939,0.0,98022,47.2092,-121.997,1250,8792,99686.0,2015,76.0
18646,200,339000.0,4,2.5,2840,8746,2.0,0,4,0,9,2840,0.0,2001,0.0,98022,47.19,-122.013,2630,9900,99686.0,2014,13.0
18647,123,380000.0,3,2.25,1600,39848,1.0,0,3,2,9,1600,0.0,1958,0.0,98022,47.1991,-122.013,1600,39848,99686.0,2014,56.0
18648,202,297000.0,2,1.75,1280,37373,1.0,0,4,2,8,1280,0.0,1996,0.0,98022,47.2631,-122.019,2180,48351,99686.0,2014,18.0
18649,48,197500.0,3,1.0,1330,5412,2.0,0,4,4,8,1330,0.0,1905,0.0,98022,47.2053,-121.993,1710,10825,99686.0,2014,109.0
18650,38,250000.0,5,1.5,2520,5753,1.5,0,4,2,8,1510,1010.0,1928,0.0,98022,47.2058,-121.997,1620,6875,99686.0,2014,86.0
18651,273,293000.0,4,2.5,2019,4435,2.0,0,3,0,9,2019,0.0,2008,0.0,98022,47.1958,-121.974,1950,4800,99686.0,2015,7.0
18652,167,370000.0,3,2.5,2490,18525,2.0,0,3,0,9,2490,0.0,1995,0.0,98022,47.2119,-122.001,1850,9516,99686.0,2014,19.0
18653,206,215000.0,3,1.0,1260,7897,1.0,0,4,0,8,1260,0.0,1979,0.0,98022,47.1946,-122.003,1560,8285,99686.0,2014,35.0
18654,129,285000.0,3,1.75,1160,7006,1.0,0,4,2,8,1160,0.0,1992,0.0,98022,47.1937,-121.98,1670,7750,99686.0,2014,22.0
18655,284,329999.0,3,2.75,3360,41250,1.0,0,4,2,8,1820,1540.0,1988,0.0,98022,47.2604,-122.023,2580,98881,99686.0,2015,27.0
18656,145,239000.0,3,1.75,1470,8925,1.0,0,4,2,8,1470,0.0,1957,0.0,98022,47.2026,-122.0,1430,9282,99686.0,2014,57.0
18657,250,235000.0,3,2.25,1670,7606,2.0,0,4,0,8,1670,0.0,1990,0.0,98022,47.1949,-121.982,1670,7433,99686.0,2015,25.0
18658,311,235000.0,3,1.0,1050,7670,1.5,0,4,4,8,1050,0.0,1955,0.0,98022,47.2046,-121.996,1220,7670,99686.0,2015,60.0
18659,97,195000.0,3,1.75,1580,7875,1.0,0,4,0,8,1580,0.0,1979,0.0,98022,47.1958,-122.003,1560,8314,99686.0,2014,35.0
18660,305,278500.0,3,1.75,1390,8980,1.0,0,4,2,9,1390,0.0,1985,0.0,98022,47.2015,-122.005,1770,9085,99686.0,2015,30.0
18661,19,220000.0,3,1.0,1060,9126,1.0,0,0,4,8,1060,0.0,1956,0.0,98022,47.201,-121.999,1300,9126,99686.0,2014,58.0
18662,105,475000.0,3,2.5,2770,98881,2.0,0,4,0,10,2770,0.0,1991,0.0,98022,47.2568,-121.952,1830,74923,99686.0,2014,23.0
18663,88,346290.0,4,2.75,2690,9240,2.0,0,4,0,9,2690,0.0,1998,0.0,98022,47.1896,-122.014,2640,9240,99686.0,2014,16.0
18664,189,227000.0,3,1.0,1280,7198,1.0,0,4,4,7,1280,0.0,1916,1983.0,98022,47.2094,-121.996,1260,7198,99686.0,2014,98.0
18665,289,265000.0,3,2.0,1690,9516,1.0,0,4,0,8,1690,0.0,1997,0.0,98022,47.2132,-122.001,1850,9516,99686.0,2015,18.0
18666,109,350000.0,4,2.5,2810,10433,2.0,0,4,0,9,2810,0.0,2001,0.0,98022,47.1895,-122.015,2640,9240,99686.0,2014,13.0
18667,145,400000.0,4,2.5,2170,204296,1.0,0,4,2,8,2170,0.0,1980,0.0,98022,47.28100000000001,-121.933,1760,154202,99686.0,2014,34.0
18668,313,265000.0,4,2.0,1600,10160,1.0,0,4,2,8,1600,0.0,1972,0.0,98022,47.2015,-122.003,1540,9352,99686.0,2015,43.0
18669,109,320000.0,4,2.5,2050,8424,2.0,0,4,2,9,2050,0.0,1993,0.0,98022,47.19600000000001,-122.011,1970,8448,99686.0,2014,21.0
18670,70,315000.0,3,1.75,1660,37642,1.0,0,4,2,8,1660,0.0,1991,0.0,98022,47.2559,-122.007,2070,54450,99686.0,2014,23.0
18671,75,199950.0,3,2.75,2270,13590,1.5,0,4,2,7,1300,970.0,1948,0.0,98022,47.2099,-122.001,1160,13545,99686.0,2014,66.0
18672,297,243000.0,3,1.0,1480,15416,1.0,0,0,2,9,1480,0.0,1955,0.0,98022,47.2142,-121.987,1190,10758,99686.0,2015,60.0
